config,benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,vc_hit_rate,mc_lookups,mc_hits,mc_hit_rate,sb_lookups,sb_hits,sb_hit_rate,sb_prefetches,ul2_d_accesses,ul2_i_accesses,ul2_total_accesses,source_csv,dl1_cfg,ul2_cfg,dl1_bytes,ul2_bytes,vc_entries,mc_entries,sb_depth,ul2_demand,dl1_miss_base,ul2_miss_base,ul2_demand_base,cpi_base,dl1_miss_norm,ul2_miss_norm,ul2_demand_norm,cpi_norm
victim_vc16__dl1:16:32:1:l__ul2:8192:64:4:l,test-math,victim,0.0042,0.134,1.0,214193,1,,7710,2744,0.3559,0,0,,0,0,,0,9478,907,10385.0,results/ss/victim_vc16__dl1:16:32:1:l__ul2:8192:64:4:l/ss_victim.csv,dl1:16:32:1:l,ul2:8192:64:4:l,512.0,2097152.0,16.0,,,10385.0,0.134,1.0,13129.0,,1.0,1.0,0.7909970294767309,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-fmath,miss_stream,0.011,0.1086,1.0,53949,1,,0,0,,1814,519,0.2861,1295,390,0.3012,2715,4752,592,5344.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,5344.0,0.1086,1.0,3538.0,,1.0,1.0,1.5104578858111928,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-llong,miss_stream,0.0101,0.0628,1.0,30132,1,,0,0,,661,59,0.0893,602,332,0.5515,810,1617,305,1922.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,1922.0,0.0628,1.0,1503.0,,1.0,1.0,1.2787757817697938,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-lswlr,miss_stream,0.027,0.112,1.0,9367,1,,0,0,,536,54,0.1007,482,302,0.6266,540,1186,253,1439.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,1439.0,0.112,1.0,1255.0,,1.0,1.0,1.146613545816733,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-math,miss_stream,0.0042,0.134,1.0,214193,1,,0,0,,7710,3455,0.4481,4255,728,0.1711,10581,18620,907,19527.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,19527.0,0.134,1.0,13129.0,,1.0,1.0,1.4873181506588469,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-fmath,miss_stream,0.011,0.1086,1.0,53949,1,,0,0,,1814,519,0.2861,1295,390,0.3012,2715,4752,592,5344.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,5344.0,0.1086,1.0,3538.0,,1.0,1.0,1.5104578858111928,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-llong,miss_stream,0.0101,0.0628,1.0,30132,1,,0,0,,661,59,0.0893,602,332,0.5515,810,1617,305,1922.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,1922.0,0.0628,1.0,1503.0,,1.0,1.0,1.2787757817697938,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-lswlr,miss_stream,0.027,0.112,1.0,9367,1,,0,0,,536,54,0.1007,482,302,0.6266,540,1186,253,1439.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,1439.0,0.112,1.0,1255.0,,1.0,1.0,1.146613545816733,
miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l,test-math,miss_stream,0.0042,0.134,1.0,214193,1,,0,0,,7710,3455,0.4481,4255,728,0.1711,10581,18620,907,19527.0,results/ss/miss_stream_mc8_d4__dl1:16:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:16:32:1:l,ul2:16384:64:4:l,512.0,4194304.0,,8.0,4.0,19527.0,0.134,1.0,13129.0,,1.0,1.0,1.4873181506588469,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,303,0.559,717,1224,592,1816.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1816.0,0.0347,1.0,1440.0,,1.0,1.0,1.261111111111111,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,302,0.6345,522,902,305,1207.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1207.0,0.0457,1.0,992.0,,1.0,1.0,1.216733870967742,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,301,0.6529,480,832,253,1085.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,71,0.0881,0,0,,735,335,0.4558,1200,2016,907,2923.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,2923.0,0.014,1.0,2129.0,,1.0,1.0,1.3729450446218883,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,303,0.559,717,1224,592,1816.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1816.0,0.0347,1.0,1440.0,,1.0,1.0,1.261111111111111,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,302,0.6345,522,902,305,1207.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1207.0,0.0457,1.0,992.0,,1.0,1.0,1.216733870967742,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,301,0.6529,480,832,253,1085.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,71,0.0881,0,0,,735,335,0.4558,1200,2016,907,2923.0,results/ss/victim_stream_vc8_d4__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,4.0,2923.0,0.014,1.0,2129.0,,1.0,1.0,1.3729450446218883,
victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,354,0.6531,1316,1772,592,2364.0,results/ss/victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,8.0,2364.0,0.0347,1.0,1440.0,,1.0,1.0,1.6416666666666666,
victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,5,0.0104,0,0,,476,351,0.7374,875,1206,305,1511.0,results/ss/victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,8.0,1511.0,0.0457,1.0,992.0,,1.0,1.0,1.5231854838709677,
victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,350,0.7592,777,1080,253,1333.0,results/ss/victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,8.0,1333.0,0.0963,1.0,906.0,,1.0,1.0,1.4713024282560707,
victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,77,0.0955,0,0,,729,391,0.5364,2366,3120,907,4027.0,results/ss/victim_stream_vc8_d8__dl1:256:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,8.0,,8.0,4027.0,0.014,1.0,2129.0,,1.0,1.0,1.8914983560356975,
victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,victim,0.011,0.0347,1.0,53949,1,,580,36,0.0621,0,0,,0,0,,0,812,592,1404.0,results/ss/victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,2.0,,,1404.0,0.0347,1.0,1440.0,,1.0,1.0,0.975,
victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,victim,0.0101,0.0457,1.0,30132,1,,481,0,0.0,0,0,,0,0,,0,687,305,992.0,results/ss/victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,2.0,,,992.0,0.0457,1.0,992.0,,1.0,1.0,1.0,
victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,victim,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,0,0,,0,653,253,906.0,results/ss/victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,2.0,,,906.0,0.0963,1.0,906.0,,1.0,1.0,1.0,
victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,victim,0.0042,0.014,1.0,214193,1,,806,0,0.0,0,0,,0,0,,0,1222,907,2129.0,results/ss/victim_vc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,2.0,,,2129.0,0.014,1.0,2129.0,,1.0,1.0,1.0,
miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,87,0.1113,695,377,0.5424,2226,3119,592,3711.0,results/ss/miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,2.0,8.0,3711.0,0.0468,1.0,1949.0,,1.0,1.0,1.9040533606977939,
miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,33,0.0606,512,355,0.6934,1099,1685,305,1990.0,results/ss/miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,2.0,8.0,1990.0,0.0518,1.0,1279.0,,1.0,1.0,1.555903049257232,
miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,12,0.0247,474,352,0.7426,854,1374,253,1627.0,results/ss/miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,2.0,8.0,1627.0,0.1016,1.0,1137.0,,1.0,1.0,1.4309586631486368,
miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,117,0.0576,1915,506,0.2642,9863,12599,907,13506.0,results/ss/miss_stream_mc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,2.0,8.0,13506.0,0.0353,1.0,4266.0,,1.0,1.0,3.1659634317862166,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.1086,1.0,53949,1,,1814,148,0.0816,0,0,,1666,395,0.2371,3813,6216,592,6808.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,6808.0,0.1086,1.0,3538.0,,1.0,1.0,1.9242509892594686,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0628,1.0,30132,1,,661,24,0.0363,0,0,,637,332,0.5212,915,1757,305,2062.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,2062.0,0.0628,1.0,1503.0,,1.0,1.0,1.3719228210246175,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.112,1.0,9367,1,,536,20,0.0373,0,0,,516,303,0.5872,639,1318,253,1571.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,1571.0,0.112,1.0,1255.0,,1.0,1.0,1.2517928286852589,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,962,0.1248,0,0,,6748,996,0.1476,17256,27520,907,28427.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,28427.0,0.134,1.0,13129.0,,1.0,1.0,2.165206794119887,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.1086,1.0,53949,1,,1814,148,0.0816,0,0,,1666,395,0.2371,3813,6216,592,6808.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,6808.0,0.1086,1.0,3538.0,,1.0,1.0,1.9242509892594686,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0628,1.0,30132,1,,661,24,0.0363,0,0,,637,332,0.5212,915,1757,305,2062.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,2062.0,0.0628,1.0,1503.0,,1.0,1.0,1.3719228210246175,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.112,1.0,9367,1,,536,20,0.0373,0,0,,516,303,0.5872,639,1318,253,1571.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,1571.0,0.112,1.0,1255.0,,1.0,1.0,1.2517928286852589,
victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.134,1.0,214193,1,,7710,962,0.1248,0,0,,6748,996,0.1476,17256,27520,907,28427.0,results/ss/victim_stream_vc2_d4__dl1:16:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,2.0,,4.0,28427.0,0.134,1.0,13129.0,,1.0,1.0,2.165206794119887,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,71,0.1224,509,382,0.7505,1905,2300,592,2892.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,8.0,16.0,2892.0,0.0347,1.0,1440.0,,1.0,1.0,2.0083333333333333,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,10,0.0208,471,376,0.7983,1425,1726,305,2031.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,8.0,16.0,2031.0,0.0457,1.0,992.0,,1.0,1.0,2.0473790322580645,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,375,0.8134,1290,1568,253,1821.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,8.0,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,102,0.1266,704,416,0.5909,4320,5024,907,5931.0,results/ss/miss_stream_mc8_d16__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,8.0,16.0,5931.0,0.014,1.0,2129.0,,1.0,1.0,2.7858149365899485,
victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,114,0.1458,0,0,,668,366,0.5479,2114,2991,592,3583.0,results/ss/victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,16.0,,8.0,3583.0,0.0468,1.0,1949.0,,1.0,1.0,1.8383786557208825,
victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,34,0.0624,0,0,,511,351,0.6869,1120,1709,305,2014.0,results/ss/victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,16.0,,8.0,2014.0,0.0518,1.0,1279.0,,1.0,1.0,1.5746677091477717,
victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,11,0.0226,0,0,,475,351,0.7389,868,1390,253,1643.0,results/ss/victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,16.0,,8.0,1643.0,0.1016,1.0,1137.0,,1.0,1.0,1.4450307827616535,
victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,371,0.1826,0,0,,1661,458,0.2757,8421,10951,907,11858.0,results/ss/victim_stream_vc16_d8__dl1:64:32:1:l__ul2:16384:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,16.0,,8.0,11858.0,0.0353,1.0,4266.0,,1.0,1.0,2.7796530707923113,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,128,0.1637,654,368,0.5627,2002,2863,592,3455.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,3455.0,0.0468,1.0,1949.0,,1.0,1.0,1.7727039507439712,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,38,0.0697,507,354,0.6982,1071,1653,305,1958.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,1958.0,0.0518,1.0,1279.0,,1.0,1.0,1.5308835027365129,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,14,0.0288,472,351,0.7436,847,1366,253,1619.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,1619.0,0.1016,1.0,1137.0,,1.0,1.0,1.4239226033421284,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,321,0.158,1711,436,0.2548,8925,11527,907,12434.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,12434.0,0.0353,1.0,4266.0,,1.0,1.0,2.914674167838725,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,128,0.1637,654,368,0.5627,2002,2863,592,3455.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,3455.0,0.0468,1.0,1949.0,,1.0,1.0,1.7727039507439712,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,38,0.0697,507,354,0.6982,1071,1653,305,1958.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,1958.0,0.0518,1.0,1279.0,,1.0,1.0,1.5308835027365129,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,14,0.0288,472,351,0.7436,847,1366,253,1619.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,1619.0,0.1016,1.0,1137.0,,1.0,1.0,1.4239226033421284,
miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,321,0.158,1711,436,0.2548,8925,11527,907,12434.0,results/ss/miss_stream_mc4_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,,4.0,8.0,12434.0,0.0353,1.0,4266.0,,1.0,1.0,2.914674167838725,
victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,78,0.0997,0,0,,704,207,0.294,497,1569,592,2161.0,results/ss/victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:65536:64:4:l,2048.0,16777216.0,4.0,,2.0,2161.0,0.0468,1.0,1949.0,,1.0,1.0,1.1087737301180092,
victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,23,0.0422,0,0,,522,202,0.387,320,1069,305,1374.0,results/ss/victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:65536:64:4:l,2048.0,16777216.0,4.0,,2.0,1374.0,0.0518,1.0,1279.0,,1.0,1.0,1.0742767787333856,
victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,9,0.0185,0,0,,477,201,0.4214,276,950,253,1203.0,results/ss/victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:65536:64:4:l,2048.0,16777216.0,4.0,,2.0,1203.0,0.1016,1.0,1137.0,,1.0,1.0,1.0580474934036939,
victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,228,0.1122,0,0,,1804,285,0.158,1519,4365,907,5272.0,results/ss/victim_stream_vc4_d2__dl1:64:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:65536:64:4:l,2048.0,16777216.0,4.0,,2.0,5272.0,0.0353,1.0,4266.0,,1.0,1.0,1.2358180965775902,
